DATE,SP500,DJIA,NASDAQ100
2022-02-07,4483.87,35091.13,14571.25
2022-02-08,4521.54,35462.78,14747.03
2022-02-09,4587.18,35768.06,15056.96
2022-02-10,4504.08,35241.59,14705.64
2022-02-11,4418.64,34738.06,14253.84
2022-02-14,4401.67,34566.17,14268.59
2022-02-15,4471.07,34988.84,14620.82
2022-02-16,4475.01,34934.27,14603.64
2022-02-17,4380.26,34312.03,14171.74
2022-02-18,4348.87,34079.18,14009.54
2022-02-21,,,
2022-02-22,4304.76,33596.61,13870.53
2022-02-23,4225.5,33131.76,13509.43
2022-02-24,4288.7,33223.83,13974.67
2022-02-25,4384.65,34058.75,14189.16
2022-02-28,4373.94,33892.6,14237.81
2022-03-01,4306.26,33294.95,14005.99
2022-03-02,4386.54,33891.35,14243.69
2022-03-03,4363.49,33794.66,14035.21
2022-03-04,4328.87,33614.8,13837.83
2022-03-07,4201.09,32817.38,13319.38
2022-03-08,4170.7,32632.64,13267.6
2022-03-09,4277.88,33286.25,13742.2
2022-03-10,4259.52,33174.07,13591.0
2022-03-11,4204.31,32944.19,13301.83
2022-03-14,4173.11,32945.24,13046.64
2022-03-15,4262.45,33544.34,13458.56
2022-03-16,4357.86,34063.1,13956.78
2022-03-17,4411.67,34480.76,14118.6
2022-03-18,4463.12,34754.93,14420.08
2022-03-21,4461.18,34552.99,14376.09
2022-03-22,4511.61,34807.46,14654.33
2022-03-23,4456.24,34358.5,14447.55
2022-03-24,4520.16,34707.94,14765.69
2022-03-25,4543.06,34861.24,14754.31
2022-03-28,4575.52,34955.89,14987.4
2022-03-29,4631.6,35294.19,15239.32
2022-03-30,4602.45,35228.81,15071.55
2022-03-31,4530.41,34678.35,14838.49
2022-04-01,4545.86,34818.27,14861.21
2022-04-04,4582.64,34921.88,15159.58
2022-04-05,4525.12,34641.18,14820.64
2022-04-06,4481.15,34496.51,14498.88
2022-04-07,4500.21,34583.57,14531.81
2022-04-08,4488.28,34721.12,14327.26
2022-04-11,4412.53,34308.08,13990.21
2022-04-12,4397.45,34220.36,13940.24
2022-04-13,4446.59,34564.59,14217.29
2022-04-14,4392.59,34451.23,13893.21
2022-04-15,,,
2022-04-18,4391.69,34411.69,13910.76
2022-04-19,4462.21,34911.2,14210.26
2022-04-20,4459.45,35160.79,13998.53
2022-04-21,4393.66,34792.76,13720.45
2022-04-22,4271.78,33811.4,13356.87
2022-04-25,4296.12,34049.46,13533.22
2022-04-26,4175.2,33240.18,13009.71
2022-04-27,4183.96,33301.93,13003.36
2022-04-28,4287.5,33916.39,13456.06
2022-04-29,4131.93,32977.21,12854.8
2022-05-02,4155.38,33061.5,13075.85
2022-05-03,4175.48,33128.79,13089.9
2022-05-04,4300.17,34061.06,13535.71
2022-05-05,4146.87,32997.97,12850.55
2022-05-06,4123.34,32899.37,12693.53
2022-05-09,3991.24,32245.7,12187.72
2022-05-10,4001.05,32160.74,12345.86
2022-05-11,3935.18,31834.11,11967.56
2022-05-12,3930.08,31730.3,11945.5
2022-05-13,4023.89,32196.66,12387.4
2022-05-16,4008.01,32223.42,12243.58
2022-05-17,4088.85,32654.59,12564.1
2022-05-18,3923.68,31490.07,11928.31
2022-05-19,3900.79,31253.13,11875.63
2022-05-20,3901.36,31261.9,11835.62
2022-05-23,3973.75,31880.24,12034.28
2022-05-24,3941.48,31928.62,11769.84
2022-05-25,3978.73,32120.28,11943.93
2022-05-26,4057.84,32637.19,12276.79
2022-05-27,4158.24,33212.96,12681.42
2022-05-30,,,
2022-05-31,4132.15,32990.12,12642.1
2022-06-01,4101.23,32813.23,12548.36
2022-06-02,4176.82,33248.28,12892.89
2022-06-03,4108.54,32899.7,12548.03
2022-06-06,4121.43,32915.78,12599.63
2022-06-07,4160.68,33180.14,12711.68
2022-06-08,4115.77,32910.9,12615.13
2022-06-09,4017.82,32272.79,12269.78
2022-06-10,3900.86,31392.79,11832.82
2022-06-13,3749.63,30516.74,11288.32
2022-06-14,3735.48,30364.83,11311.69
2022-06-15,3789.99,30668.53,11593.77
2022-06-16,3666.77,29927.07,11127.57
2022-06-17,3674.84,29888.78,11265.99
2022-06-20,,,
2022-06-21,3764.79,30530.25,11546.76
2022-06-22,3759.89,30483.13,11527.71
2022-06-23,3795.73,30677.36,11697.68
2022-06-24,3911.74,31500.68,12105.85
2022-06-27,3900.11,31438.26,12008.24
2022-06-28,3821.55,30946.99,11637.77
2022-06-29,3818.83,31029.31,11658.26
2022-06-30,3785.38,30775.43,11503.72
2022-07-01,3825.33,31097.26,11585.68
2022-07-04,,,
2022-07-05,3831.39,30967.82,11779.9
2022-07-06,3845.08,31037.68,11852.59
2022-07-07,3902.62,31384.55,12109.05
2022-07-08,3899.38,31338.15,12125.69
2022-07-11,3854.43,31173.84,11860.28
2022-07-12,3818.8,30981.33,11744.99
2022-07-13,3801.78,30772.79,11728.53
2022-07-14,3790.38,30630.17,11768.4
2022-07-15,3863.16,31288.26,11983.62
2022-07-18,3830.85,31072.61,11877.5
2022-07-19,3936.69,31827.05,12249.42
2022-07-20,3959.9,31874.84,12439.68
2022-07-21,3998.95,32036.9,12619.41
2022-07-22,3961.63,31899.29,12396.47
2022-07-25,3966.84,31990.04,12328.41
2022-07-26,3921.05,31761.54,12086.9
2022-07-27,4023.61,32197.59,12601.47
2022-07-28,4072.43,32529.63,12717.87
2022-07-29,4130.29,32845.13,12947.97
2022-08-01,4118.63,32798.4,12940.78
2022-08-02,4091.19,32396.17,12901.6
2022-08-03,4155.17,32812.5,13253.26
2022-08-04,4151.94,32726.82,13311.04
2022-08-05,4145.19,32803.47,13207.69
2022-08-08,4140.06,32832.54,13159.16
2022-08-09,4122.47,32774.41,13008.17
2022-08-10,4210.24,33309.51,13378.32
2022-08-11,4207.27,33336.67,13291.99
2022-08-12,4280.15,33761.05,13565.87
2022-08-15,4297.14,33912.44,13667.18
2022-08-16,4305.2,34152.01,13635.21
2022-08-17,4274.04,33980.32,13470.86
2022-08-18,4283.74,33999.04,13505.99
2022-08-19,4228.48,33706.74,13242.9
2022-08-22,4137.99,33063.61,12890.54
2022-08-23,4128.73,32909.59,12881.79
2022-08-24,4140.77,32969.23,12917.86
2022-08-25,4199.12,33291.78,13143.58
2022-08-26,4057.66,32283.4,12605.17
2022-08-29,4030.61,32098.99,12484.32
2022-08-30,3986.16,31790.87,12342.7
2022-08-31,3955.0,31510.43,12272.03
2022-09-01,3966.85,31656.42,12274.62
2022-09-02,3924.26,31318.44,12098.44
2022-09-05,,,
2022-09-06,3908.19,31145.3,12011.31
2022-09-07,3979.87,31581.28,12259.39
2022-09-08,4006.18,31774.52,12321.19
2022-09-09,4067.36,32151.71,12588.29
2022-09-12,4110.41,32381.34,12739.72
2022-09-13,3932.69,31104.97,12033.62
2022-09-14,3946.01,31135.09,12134.4
2022-09-15,3901.35,30961.82,11927.49
2022-09-16,3873.33,30822.42,11861.38
2022-09-19,3899.89,31019.68,11953.27
2022-09-20,3855.93,30706.23,11851.54
2022-09-21,3789.93,30183.78,11637.79
2022-09-22,3757.99,30076.68,11501.65
2022-09-23,3693.23,29590.41,11311.24
2022-09-26,3655.04,29260.81,11254.11
2022-09-27,3647.29,29134.99,11271.75
2022-09-28,3719.04,29683.74,11493.83
2022-09-29,3640.47,29225.61,11164.78
2022-09-30,3585.62,28725.51,10971.22
2022-10-03,3678.43,29490.89,11229.73
2022-10-04,3790.93,30316.32,11582.54
2022-10-05,3783.28,30273.87,11573.18
2022-10-06,3744.52,29926.94,11485.5
2022-10-07,3639.66,29296.79,11039.47
2022-10-10,3612.39,29202.88,10926.97
2022-10-11,3588.84,29239.19,10791.35
2022-10-12,3577.03,29210.85,10785.62
2022-10-13,3669.91,30038.72,11033.58
2022-10-14,3583.07,29634.83,10692.06
2022-10-17,3677.95,30185.82,11062.53
2022-10-18,3719.98,30523.8,11147.74
2022-10-19,3695.16,30423.81,11103.38
2022-10-20,3665.78,30333.59,11046.71
2022-10-21,3752.75,31082.56,11310.33
2022-10-24,3797.34,31499.62,11430.26
2022-10-25,3859.11,31836.74,11669.99
2022-10-26,3830.6,31839.11,11405.9
2022-10-27,3807.3,32033.28,11191.63
2022-10-28,3901.06,32861.8,11546.21
2022-10-31,3871.98,32732.95,11405.57
2022-11-01,3856.1,32653.2,11288.95
2022-11-02,3759.69,32147.76,10906.34
2022-11-03,3719.89,32001.25,10690.6
2022-11-04,3770.55,32403.22,10857.03
2022-11-07,3806.8,32827.0,10977.0
2022-11-08,3828.11,33160.83,11059.5
2022-11-09,3748.57,32513.94,10797.55
2022-11-10,3956.37,33715.37,11605.96
2022-11-11,3992.93,33747.86,11817.01
2022-11-14,3957.25,33536.7,11700.94
2022-11-15,3991.73,33592.92,11871.15
2022-11-16,3958.79,33553.83,11699.09
2022-11-17,3946.56,33546.32,11676.86
2022-11-18,3965.34,33745.69,11677.02
2022-11-21,3949.94,33700.28,11553.45
2022-11-22,4003.58,34098.1,11724.84
2022-11-23,4027.26,34194.06,11838.72
2022-11-24,,,
2022-11-25,4026.12,34347.03,11756.03
2022-11-28,3963.94,33849.46,11587.75
2022-11-29,3957.63,33852.53,11503.45
2022-11-30,4080.11,34589.77,12030.06
2022-12-01,4076.57,34395.01,12041.89
2022-12-02,4071.7,34429.88,11994.26
2022-12-05,3998.84,33947.1,11786.8
2022-12-06,3941.26,33596.34,11549.69
2022-12-07,3933.92,33597.92,11497.39
2022-12-08,3963.51,33781.48,11637.5
2022-12-09,3934.38,33476.46,11563.33
2022-12-12,3990.56,34005.04,11706.44
2022-12-13,4019.65,34108.64,11834.21
2022-12-14,3995.32,33966.35,11740.92
2022-12-15,3895.75,33202.22,11345.22
2022-12-16,3852.36,32920.46,11243.72
2022-12-19,3817.66,32757.54,11084.59
2022-12-20,3821.62,32849.74,11072.42
2022-12-21,3878.44,33376.48,11235.88
2022-12-22,3822.39,33027.49,10956.14
2022-12-23,3844.82,33203.93,10985.45
2022-12-26,,,
2022-12-27,3829.25,33241.56,10822.51
2022-12-28,3783.22,32875.71,10679.34
2022-12-29,3849.28,33220.8,10951.05
2022-12-30,3839.5,33147.25,10939.76
2023-01-02,,,
2023-01-03,3824.14,33136.37,10862.64
2023-01-04,3852.97,33269.77,10914.8
2023-01-05,3808.1,32930.08,10741.22
2023-01-06,3895.08,33630.61,11040.35
2023-01-09,3892.09,33517.65,11108.44
2023-01-10,3919.25,33704.1,11205.78
2023-01-11,3969.61,33973.01,11402.52
2023-01-12,3983.17,34189.97,11459.61
2023-01-13,3999.09,34302.61,11541.48
2023-01-16,,,
2023-01-17,3990.97,33910.85,11557.19
2023-01-18,3928.86,33296.96,11410.29
2023-01-19,3898.85,33044.56,11295.67
2023-01-20,3972.61,33375.49,11619.03
2023-01-23,4019.81,33629.56,11872.54
2023-01-24,4016.95,33733.96,11846.64
2023-01-25,4016.22,33743.84,11814.69
2023-01-26,4060.43,33949.41,12051.48
2023-01-27,4070.56,33978.08,12166.6
2023-01-30,4017.77,33717.09,11912.39
2023-01-31,4076.6,34086.04,12101.93
2023-02-01,4119.21,34092.96,12363.1
2023-02-02,4179.76,34053.94,12803.14
2023-02-03,4136.48,33926.01,12573.36
2023-02-06,4111.08,33891.02,12464.51
2023-02-07,4164.0,34156.69,12728.27
2023-02-08,4117.86,33949.01,12495.38
2023-02-09,4081.5,33699.88,12381.17
2023-02-10,4090.46,33869.27,12304.92
2023-02-13,4137.29,34245.93,12502.31
2023-02-14,4136.13,34089.27,12590.89
2023-02-15,4147.6,34128.05,12687.89
2023-02-16,4090.41,33696.85,12442.48
2023-02-17,4079.09,33826.69,12358.18
2023-02-20,,,
2023-02-21,3997.34,33129.59,12060.3
2023-02-22,3991.05,33045.09,12066.27
2023-02-23,4012.32,33153.91,12180.14
2023-02-24,3970.04,32816.92,11969.65
2023-02-27,3982.24,32889.09,12057.79
2023-02-28,3970.15,32656.7,12042.12
2023-03-01,3951.39,32661.84,11938.57
2023-03-02,3981.35,33003.57,12044.87
2023-03-03,4045.64,33390.97,12290.81
2023-03-06,4048.42,33431.44,12302.48
2023-03-07,3986.37,32856.46,12152.17
2023-03-08,3992.01,32798.4,12215.33
2023-03-09,3918.32,32254.86,11995.88
2023-03-10,3861.59,31909.64,11830.28
2023-03-13,3855.76,31819.14,11923.17
2023-03-14,3919.29,32155.4,12199.79
2023-03-15,3891.93,31874.57,12251.32
2023-03-16,3960.28,32246.55,12581.39
2023-03-17,3916.64,31861.98,12519.88
2023-03-20,3951.57,32244.58,12562.61
2023-03-21,4002.87,32560.6,12741.44
2023-03-22,3936.97,32030.11,12567.15
2023-03-23,3948.72,32105.25,12729.23
2023-03-24,3970.99,32237.53,12767.05
2023-03-27,3977.53,32432.08,12673.07
2023-03-28,3971.27,32394.25,12610.57
2023-03-29,4027.81,32717.6,12846.03
2023-03-30,4050.83,32859.03,12963.14
2023-03-31,4109.31,33274.15,13181.35
2023-04-03,4124.51,33601.15,13148.35
2023-04-04,4100.6,33402.38,13100.07
2023-04-05,4090.38,33482.72,12967.2
2023-04-06,4105.02,33485.29,13062.6
2023-04-07,,,
2023-04-10,4109.11,33586.52,13051.23
2023-04-11,4108.94,33684.79,12964.15
2023-04-12,4091.95,33646.5,12848.35
2023-04-13,4146.22,34029.69,13109.39
2023-04-14,4137.64,33886.47,13079.52
2023-04-17,4151.32,33987.18,13087.71
2023-04-18,4154.87,33976.63,13091.79
2023-04-19,4154.52,33897.01,13088.71
2023-04-20,4129.79,33786.62,12985.98
2023-04-21,4133.52,33808.96,13000.77
2023-04-24,4137.04,33875.4,12969.76
2023-04-25,4071.63,33530.83,12725.11
2023-04-26,4055.99,33301.87,12806.48
2023-04-27,4135.35,33826.16,13160.03
2023-04-28,4169.48,34098.16,13245.99
2023-05-01,4167.87,34051.7,13231.47
2023-05-02,4119.58,33684.53,13113.66
2023-05-03,4090.75,33414.24,13030.21
2023-05-04,4061.22,33127.74,12982.48
2023-05-05,4136.25,33674.38,13259.13
2023-05-08,4138.12,33618.69,13291.64
2023-05-09,4119.17,33561.81,13201.11
2023-05-10,4137.64,33531.33,13347.83
2023-05-11,4130.62,33309.51,13389.78
2023-05-12,4124.08,33300.62,13340.18
2023-05-15,4136.28,33348.6,13413.51
2023-05-16,4109.9,33012.14,13426.01
2023-05-17,4158.77,33420.77,13589.26
2023-05-18,4198.05,33535.91,13834.62
2023-05-19,4191.98,33426.63,13803.49
2023-05-22,4192.63,33286.58,13849.74
2023-05-23,4145.58,33055.51,13672.54
2023-05-24,4115.24,32799.92,13604.48
2023-05-25,4151.28,32764.65,13938.53
2023-05-26,4205.45,33093.34,14298.41
2023-05-29,,,
2023-05-30,4205.52,33042.78,14354.99
2023-05-31,4179.83,32908.27,14254.09
2023-06-01,4221.02,33061.57,14441.51
2023-06-02,4282.37,33762.76,14546.64
2023-06-05,4273.79,33562.86,14556.5
2023-06-06,4283.85,33573.28,14558.09
2023-06-07,4267.52,33665.02,14303.29
2023-06-08,4293.93,33833.61,14484.54
2023-06-09,4298.86,33876.78,14528.36
2023-06-12,4338.93,34066.33,14784.3
2023-06-13,4369.01,34212.12,14900.85
2023-06-14,4372.59,33979.33,15005.69
2023-06-15,4425.84,34408.06,15185.48
2023-06-16,4409.59,34299.12,15083.92
2023-06-19,,,
2023-06-20,4388.71,34053.87,15070.15
2023-06-21,4365.69,33951.52,14867.45
2023-06-22,4381.89,33946.71,15042.32
2023-06-23,4348.33,33727.43,14891.48
2023-06-26,4328.82,33714.71,14689.02
2023-06-27,4378.41,33926.74,14945.91
2023-06-28,4376.86,33852.66,14964.57
2023-06-29,4396.44,34122.42,14939.95
2023-06-30,4450.38,34407.6,15179.21
2023-07-03,4455.59,34418.47,15208.69
2023-07-04,,,
2023-07-05,4446.82,34288.64,15203.78
2023-07-06,4411.59,33922.26,15089.45
2023-07-07,4398.95,33734.88,15036.85
2023-07-10,4409.53,33944.4,15045.64
2023-07-11,4439.26,34261.42,15119.06
2023-07-12,4472.16,34347.43,15307.23
2023-07-13,4510.04,34395.14,15571.98
2023-07-14,4505.42,34509.03,15565.6
2023-07-17,4522.79,34585.35,15713.28
2023-07-18,4554.98,34951.93,15841.35
2023-07-19,4565.72,35061.21,15826.35
2023-07-20,4534.87,35225.18,15466.09
2023-07-21,4536.34,35227.69,15425.67
2023-07-24,4554.64,35411.24,15448.02
2023-07-25,4567.46,35438.07,15561.42
2023-07-26,4566.75,35520.12,15499.26
2023-07-27,4537.41,35282.72,15464.93
2023-07-28,4582.23,35459.29,15750.93
2023-07-31,4588.96,35559.53,15757.0
2023-08-01,4576.73,35630.68,15718.01
2023-08-02,4513.39,35282.52,15370.74
2023-08-03,4501.89,35215.89,15353.54
2023-08-04,4478.03,35065.62,15274.92
2023-08-07,4518.44,35473.13,15407.85
2023-08-08,4499.38,35314.49,15273.05
2023-08-09,4467.71,35123.36,15101.71
2023-08-10,4468.83,35176.15,15128.84
2023-08-11,4464.05,35281.4,15028.07
2023-08-14,4489.72,35307.63,15205.59
2023-08-15,4437.86,34946.39,15037.65
2023-08-16,4404.33,34765.74,14876.47
2023-08-17,4370.36,34474.83,14715.81
2023-08-18,4369.71,34500.66,14694.84
2023-08-21,4399.77,34463.69,14936.69
2023-08-22,4387.55,34288.83,14908.96
2023-08-23,4436.01,34472.98,15148.06
2023-08-24,4376.31,34099.42,14816.44
2023-08-25,4405.71,34346.9,14941.83
2023-08-28,4433.31,34559.98,15052.46
2023-08-29,4497.63,34852.67,15376.55
2023-08-30,4514.87,34890.24,15462.43
2023-08-31,4507.66,34721.91,15501.07
2023-09-01,4515.77,34837.71,15490.86
2023-09-04,,,
2023-09-05,4496.83,34641.97,15508.24
2023-09-06,4465.48,34443.19,15371.44
2023-09-07,4451.14,34500.73,15258.52
2023-09-08,4457.49,34576.59,15280.23
2023-09-11,4487.46,34663.72,15461.87
2023-09-12,4461.9,34645.99,15289.74
2023-09-13,4467.44,34575.53,15348.53
2023-09-14,4505.1,34907.11,15473.89
2023-09-15,4450.32,34618.24,15202.4
2023-09-18,4453.53,34624.3,15225.37
2023-09-19,4443.95,34517.73,15191.23
2023-09-20,4402.2,34440.88,14969.92
2023-09-21,4330.0,34070.42,14694.24
2023-09-22,4320.06,33963.84,14701.1
2023-09-25,4337.44,34006.88,14768.9
2023-09-26,4273.53,33618.88,14545.83
2023-09-27,4274.51,33550.27,14580.16
2023-09-28,4299.7,33666.34,14702.77
2023-09-29,4288.05,33507.5,14715.24
2023-10-02,4288.39,33433.35,14837.57
2023-10-03,4229.45,33002.38,14565.62
2023-10-04,4263.75,33129.55,14776.25
2023-10-05,4258.19,33119.57,14723.22
2023-10-06,4308.5,33407.58,14973.24
2023-10-09,4335.66,33604.65,15047.15
2023-10-10,4358.24,33739.3,15131.52
2023-10-11,4376.95,33804.87,15241.12
2023-10-12,4349.61,33631.14,15184.1
2023-10-13,4327.78,33670.29,14995.12
2023-10-16,4373.63,33984.54,15172.73
2023-10-17,4373.2,33997.65,15122.01
2023-10-18,4314.6,33665.08,14909.26
2023-10-19,4278.0,33414.17,14783.13
2023-10-20,4224.16,33127.28,14560.88
2023-10-23,4217.04,32936.41,14604.85
2023-10-24,4247.68,33141.38,14745.85
2023-10-25,4186.77,33035.93,14381.64
2023-10-26,4137.23,32784.3,14109.57
2023-10-27,4117.37,32417.59,14180.42
2023-10-30,4166.82,32928.96,14335.51
2023-10-31,4193.8,33052.87,14409.78
2023-11-01,4237.86,33274.58,14664.91
2023-11-02,4317.78,33839.08,14919.55
2023-11-03,4358.34,34061.32,15099.49
2023-11-06,4365.98,34095.86,15154.93
2023-11-07,4378.38,34152.6,15296.02
2023-11-08,4382.78,34112.27,15313.24
2023-11-09,4347.35,33891.94,15187.9
2023-11-10,4415.24,34283.1,15529.12
2023-11-13,4411.55,34337.87,15482.79
2023-11-14,4495.7,34827.7,15812.47
2023-11-15,4502.88,34991.21,15817.18
2023-11-16,4508.24,34945.47,15833.17
2023-11-17,4514.02,34947.28,15837.99
2023-11-20,4547.38,35151.04,16027.06
2023-11-21,4538.19,35088.29,15933.62
2023-11-22,4556.62,35273.03,16001.39
2023-11-23,,,
2023-11-24,4559.34,35390.15,15982.01
2023-11-27,4550.43,35333.47,15961.98
2023-11-28,4554.89,35416.98,16010.43
2023-11-29,4550.58,35430.42,15987.6
2023-11-30,4567.8,35950.89,15947.87
2023-12-01,4594.63,36245.5,15997.58
2023-12-04,4569.78,36204.44,15839.67
2023-12-05,4567.18,36124.56,15877.71
2023-12-06,4549.34,36054.43,15788.05
2023-12-07,4585.59,36117.38,16022.49
2023-12-08,4604.37,36247.87,16084.69
2023-12-11,4622.44,36404.93,16221.73
2023-12-12,4643.7,36577.94,16354.25
2023-12-13,4707.09,37090.24,16562.37
2023-12-14,4719.55,37248.35,16537.83
2023-12-15,4719.19,37305.16,16623.45
2023-12-18,4740.56,37306.02,16729.8
2023-12-19,4768.37,37557.92,16811.85
2023-12-20,4698.35,37082.0,16554.16
2023-12-21,4746.75,37404.35,16757.41
2023-12-22,4754.63,37385.97,16777.4
2023-12-25,,,
2023-12-26,4774.75,37545.33,16878.46
2023-12-27,4781.58,37656.52,16906.8
2023-12-28,4783.35,37710.1,16898.47
2023-12-29,4769.83,37689.54,16825.93
2024-01-01,,,
2024-01-02,4742.83,37715.04,16543.94
2024-01-03,4704.81,37430.19,16368.49
2024-01-04,4688.68,37440.34,16282.01
2024-01-05,4697.24,37466.11,16305.98
2024-01-08,4763.54,37683.01,16649.87
2024-01-09,4756.5,37525.16,16678.7
2024-01-10,4783.45,37695.73,16793.05
2024-01-11,4780.24,37711.02,16820.9
2024-01-12,4783.83,37592.98,16832.92
2024-01-15,,,
2024-01-16,4765.98,37361.12,16830.71
2024-01-17,4739.21,37266.67,16736.28
2024-01-18,4780.94,37468.61,16982.29
2024-01-19,4839.81,37863.8,17314.0
2024-01-22,4850.43,38001.81,17330.38
2024-01-23,4864.6,37905.45,17404.21
2024-01-24,4868.55,37806.39,17499.3
2024-01-25,4894.16,38049.13,17516.99
2024-01-26,4890.97,38109.43,17421.01
2024-01-29,4927.93,38333.45,17596.27
2024-01-30,4924.97,38467.31,17476.71
2024-01-31,4845.65,38150.3,17137.24
2024-02-01,4906.19,38519.84,17344.71
2024-02-02,4958.61,38654.42,17642.73
2024-02-05,4942.81,38380.12,17613.04
2024-02-06,4954.23,38521.36,17572.73
2024-02-07,4995.06,38677.36,17755.07
2024-02-08,4997.91,38726.33,17783.17
2024-02-09,5026.61,38671.69,17962.41
2024-02-12,5021.84,38797.38,17882.66
2024-02-13,4953.17,38272.75,17600.42
2024-02-14,5000.62,38424.27,17807.63
2024-02-15,5029.73,38773.12,17845.72
2024-02-16,5005.57,38627.99,17685.98
2024-02-19,,,
2024-02-20,4975.51,38563.8,17546.1
2024-02-21,4981.8,38612.24,17478.91
2024-02-22,5087.03,39069.11,18004.7
2024-02-23,5088.8,39131.53,17937.61
2024-02-26,5069.53,39069.23,17933.33
2024-02-27,5078.18,38972.41,17971.05
2024-02-28,5069.76,38949.02,17874.5
2024-02-29,5096.27,38996.39,18043.85
2024-03-01,5137.08,39087.38,18302.91
2024-03-04,5130.95,38989.83,18226.48
2024-03-05,5078.65,38585.19,17897.87
2024-03-06,5104.76,38661.05,18017.57
2024-03-07,5157.36,38791.35,18297.99
2024-03-08,5123.69,38722.69,18018.45
2024-03-11,5117.94,38769.66,17951.69
2024-03-12,5175.27,39005.49,18219.11
2024-03-13,5165.31,39043.32,18068.47
2024-03-14,5150.48,38905.66,18014.81
2024-03-15,5117.09,38714.77,17808.25
2024-03-18,5149.42,38790.43,17985.01
2024-03-19,5178.51,39110.76,18032.2
2024-03-20,5224.62,39512.13,18240.11
2024-03-21,5241.53,39781.37,18320.38
2024-03-22,5234.18,39475.9,18339.44
2024-03-25,5218.19,39313.64,18277.06
2024-03-26,5203.58,39282.33,18210.54
2024-03-27,5248.49,39760.08,18280.84
2024-03-28,5254.35,39807.37,18254.69
2024-03-29,,,
2024-04-01,5243.77,39566.85,18293.2
2024-04-02,5205.81,39170.24,18121.78
2024-04-03,5211.49,39127.14,18160.19
2024-04-04,5147.21,38596.98,17878.78
2024-04-05,5204.34,38904.04,18108.46
2024-04-08,5202.39,38892.8,18100.19
2024-04-09,5209.91,38883.67,18169.9
2024-04-10,5160.64,38461.51,18011.65
2024-04-11,5199.06,38459.08,18307.98
2024-04-12,5123.41,37983.24,18003.49
2024-04-15,5061.82,37735.11,17706.83
2024-04-16,5051.41,37798.97,17713.66
2024-04-17,5022.21,37753.31,17493.62
2024-04-18,5011.12,37775.38,17394.31
2024-04-19,4967.23,37986.4,17037.65
2024-04-22,5010.6,38239.98,17210.89
2024-04-23,5070.55,38503.69,17471.47
2024-04-24,5071.63,38460.92,17526.8
2024-04-25,5048.42,38085.8,17430.5
2024-04-26,5099.96,38239.66,17718.3
2024-04-29,5116.17,38386.09,17782.72
2024-04-30,5035.69,37815.92,17440.69
2024-05-01,5018.39,37903.29,17318.55
2024-05-02,5064.2,38225.66,17541.54
2024-05-03,5127.79,38675.68,17890.8
2024-05-06,5180.74,38852.27,18093.57
2024-05-07,5187.7,38884.26,18091.45
2024-05-08,5187.67,39056.39,18085.01
2024-05-09,5214.08,39387.76,18113.46
2024-05-10,5222.68,39512.84,18161.18
2024-05-13,5221.42,39431.51,18198.61
2024-05-14,5246.68,39558.11,18322.77
2024-05-15,5308.15,39908.0,18596.65
2024-05-16,5297.1,39869.38,18557.96
2024-05-17,5303.27,40003.59,18546.23
2024-05-20,5308.13,39806.77,18674.19
2024-05-21,5321.41,39872.99,18713.8
2024-05-22,5307.01,39671.04,18705.2
2024-05-23,5267.84,39065.26,18623.39
2024-05-24,5304.72,39069.59,18808.35
2024-05-27,,,
2024-05-28,5306.04,38852.86,18869.44
2024-05-29,5266.95,38441.54,18736.75
2024-05-30,5235.48,38111.48,18538.66
2024-05-31,5277.51,38686.32,18536.65
2024-06-03,5283.4,38571.03,18600.97
2024-06-04,5291.34,38711.29,18654.84
2024-06-05,5354.03,38807.33,19035.05
2024-06-06,5352.96,38886.17,19021.19
2024-06-07,5346.99,38798.99,19000.95
2024-06-10,5360.79,38868.04,19074.67
2024-06-11,5375.32,38747.42,19210.18
2024-06-12,5421.03,38712.21,19465.18
2024-06-13,5433.74,38647.1,19576.92
2024-06-14,5431.6,38589.16,19659.8
2024-06-17,5473.23,38778.1,19902.75
2024-06-18,5487.03,38834.86,19908.86
2024-06-19,,,
2024-06-20,5473.17,39134.76,19752.3
2024-06-21,5464.62,39150.33,19700.43
2024-06-24,5447.87,39411.21,19474.62
2024-06-25,5469.3,39112.16,19701.13
2024-06-26,5477.9,39127.8,19751.05
2024-06-27,5482.87,39164.06,19789.03
2024-06-28,5460.48,39118.86,19682.87
2024-07-01,5475.09,39169.52,19812.22
2024-07-02,5509.01,39331.85,20011.89
2024-07-03,5537.02,39308.0,20186.63
2024-07-04,,,
2024-07-05,5567.19,39375.87,20391.97
2024-07-08,5572.85,39344.79,20439.54
2024-07-09,5576.98,39291.97,20453.02
2024-07-10,5633.91,39721.36,20675.38
2024-07-11,5584.54,39753.75,20211.36
2024-07-12,5615.35,40000.9,20331.49
2024-07-15,5631.22,40211.72,20386.88
2024-07-16,5667.2,40954.48,20398.62
2024-07-17,5588.27,41198.08,19799.14
2024-07-18,5544.59,40665.02,19705.09
2024-07-19,5505.0,40287.53,19522.62
2024-07-22,5564.41,40415.44,19822.87
2024-07-23,5555.74,40358.09,19754.34
2024-07-24,5427.13,39853.87,19032.39
2024-07-25,5399.22,39935.07,18830.58
2024-07-26,5459.1,40589.34,19023.66
2024-07-29,5463.54,40539.93,19059.49
2024-07-30,5436.44,40743.33,18796.27
2024-07-31,5522.3,40842.79,19362.43
2024-08-01,5446.68,40347.97,18890.39
